2899,Having plenty of clean water is necessary for the welfare of people,Welfare is the health and happiness of a person or group,5,25,welfare,n,null,El bienestar es la salud y la felicidad de una persona o grupo
2900,The original speaker was sick so his son gave the speech on his behalf,"If something is done on one""s behalf it is done for that person by another",5,26,behalf,n,null,Si algo se hace en nombre de uno otro lo hace por esa persona.
2901,The tiny bird flapped its wings and ate from the flowers,To flap means to move quickly up and down or from side to side,5,26,flap,v,null,Aletear significa moverse rapidamente hacia arriba y hacia abajo o de lado a lado.
2902,The North Pole is covered by a huge glacier,A glacier is a large piece of ice that moves very slowly,5,26,glacier,n,null,Un glaciar es un gran trozo de hielo que se mueve muy lentamente
2903,Water covers most of the globe,The globe refers to the Earth,5,26,globe,n,null,El globo se refiere a la Tierra.
2904,The Russian flag has three horizontal stripes of white blue and red,When something is horizontal it is flat and level with the ground,5,26,horizontal,adj,null,Cuando algo es horizontal es plano y nivelado con el suelo
2905,The man hummed his favorite song,To hum means to make a low continuous noise,5,26,hum,v,null,Tararear significa hacer un ruido bajo y continuo.
2906,Gwen was checking the inventory to make sure we had what we needed,An inventory is a supply of something,5,26,inventory,n,null,Un inventario es un suministro de algo.
2907,She had an inward feeling of guilt when she lied to her mother,If a thought or feeling is inward it is not expressed or shown to others,5,26,inward,adj,null,Si un pensamiento o sentimiento es interior no se expresa ni se muestra a los demas.
2908,Could you please buy a loaf of bread for sandwiches?,A loaf of bread is bread shaped and baked in one piece,5,26,loaf,n,null,Una hogaza de pan tiene forma de pan y se hornea en una sola pieza.
2909,The king went to the oracle to ask if going to war was a good idea,An oracle is person who speaks with gods and gives advice about the future,5,26,oracle,n,null,Un oraculo es una persona que habla con los dioses y da consejos sobre el futuro.
2910,The moon orbits the Earth,To orbit something means to move around it in a continuous curving path,5,26,orbit,v,null,Orbitar algo significa moverse alrededor de el en una trayectoria curva continua.
2911,My brother gave me an overview of the important parts of the book,An overview is a general description of a situation,5,26,overview,n,null,Una vision general es una descripcion general de una situacion.
2912,The band played us a preview of their new song,A preview is an opportunity to see something before it is available to the public,5,26,preview,n,null,Una vista previa es una oportunidad de ver algo antes de que este disponible para el publico.
2913,He turned back to the previous page to read the paragraph again,If something is previous then it happened earlier in time or order,5,26,previous,adj,null,Si algo es anterior entonces sucedio antes en el tiempo o en el orden.
2914,Each student was provided with a test and three sharp pencils,To provide something means to supply it,5,26,provide,v,null,Proporcionar algo significa proporcionarlo.
2915,Burglaries seem to recur over and over in our neighborhood,To recur means to happen more than once,5,26,recur,v,null,Repetir significa que sucede mas de una vez.
2916,The thirty-year-old book about politics is still relevant to our society today,When something is relevant it is important to a certain person or situation,5,26,relevant,adj,null,Cuando algo es relevante es importante para cierta persona o situacion.
2917,Special masks are worn during the rite when a new baby is born,A rite is a traditional ceremony carried out by a particular group or society,5,26,rite,n,null,Un rito es una ceremonia tradicional llevada a cabo por un determinado grupo o sociedad.
2918,"If you give the car a push it won""t stall",To stall means to stop a process and continue it at a later time,5,26,stall,v,null,Detener significa detener un proceso y continuarlo en un momento posterior.
2919,The dragon had supernatural powers such as flying and breathing fire,If something is supernatural it is not real or explainable by natural law,5,26,supernatural,adj,null,Si algo es sobrenatural no es real ni explicable por la ley natural.
2920,When he went to the new town he had to adapt to all the weather changes,To adapt means to change in order to deal with a new situation or addition,5,27,adapt,v,null,Adaptar significa cambiar para hacer frente a una nueva situacion o adicion.
2921,In science we learned about the biological process of bacterial growth,Biological describes the process of life and living things,5,27,biological,adj,null,Biologico describe el proceso de la vida y los seres vivos.
2922,She used a microscope to see the activity at a cellular level,When something is cellular it relates to the cells of animals or plants,5,27,cellular,adj,null,Cuando algo es celular se relaciona con las celulas de animales o plantas.
2923,The new dynamic employee came up with a good way to juggle his work load,When people are dynamic they are lively and have creative ideas,5,27,dynamic,adj,null,Cuando las personas son dinamicas son animadas y tienen ideas creativas.
2924,Becoming an astronaut is a fantasy shared by many children,A fantasy is a pleasant situation that people think about but is unlikely to happen,5,27,fantasy,n,null,Una fantasia es una situacion agradable en la que la gente piensa pero que es poco probable que suceda.
2925,"The boy""s face is similar to his father""s because of heredity",Heredity is the process of passing on features from parents to children,5,27,heredity,n,null,La herencia es el proceso de transmision de caracteristicas de padres a hijos.
2926,"We removed the outer case to reveal the computer""s internal wires",When something is internal it exists or happens inside a person object or place,5,27,internal,adj,null,Cuando algo es interno existe o sucede dentro de una persona objeto o lugar.
2927,My lazy husband does a minimal amount of work around the house,When something is minimal it is very small,5,27,minimal,adj,null,Cuando algo es minimo es muy pequeño
2928,He was a pioneer of computer programming,A pioneer is a person who is the first to discover or be involved in something,5,27,pioneer,pioneer,null,Un pionero es una persona que es la primera en descubrir o involucrarse en algo.
2929,When I was sick the doctor prescribed me flu medicine,To prescribe medicine means to tell someone to take it,5,27,prescribe,v,null,Recetar un medicamento significa decirle a alguien que lo tome
2930,The boxers were told to return to their respective corners,When things are respective they relate separately to each person just mentioned,5,27,respective,adj,null,Cuando las cosas son respectivas se relacionan por separado con cada persona que acabamos de mencionar.
